row_id,Prediction,PredictedLabel,Explanation 1 Strength,Explanation 1 Feature,Explanation 1 Value,Explanation 2 Strength,Explanation 2 Feature,Explanation 2 Value,Explanation 3 Strength,Explanation 3 Feature,Explanation 3 Value
8163,0.0026139197127591058,0,,,,,,,,,
8164,0.011747220767930685,0,,,,,,,,,
8165,0.006015204578352832,0,,,,,,,,,
8166,0.00890759838380045,0,,,,,,,,,
8167,0.19517982831840794,0,,,,,,,,,
8168,0.006649758842848924,0,,,,,,,,,
8169,0.004017861807925041,0,,,,,,,,,
8170,0.00716159537250149,0,,,,,,,,,
8171,0.006189445765282095,0,,,,,,,,,
8172,0.0015455777647179736,0,---,duration,'50',---,contact,'unknown',--,month,'jun'
8173,0.0032073546277861693,0,,,,,,,,,
8174,0.0139026307911138,0,,,,,,,,,
8175,0.010833385625280658,0,,,,,,,,,
8176,0.005512805638482147,0,,,,,,,,,
8177,0.02349697405253379,0,,,,,,,,,
8178,0.0021243434870118556,0,,,,,,,,,
8179,0.005128175349206518,0,,,,,,,,,
8180,0.005037402021780028,0,,,,,,,,,
8181,0.31751067701099406,0,,,,,,,,,
8182,0.016471581803151374,0,,,,,,,,,
8183,0.007236982588217087,0,,,,,,,,,
8184,0.2500660237692133,0,,,,,,,,,
8185,0.032580751870008064,0,,,,,,,,,
8186,0.46736405030632144,0,+++,duration,'747',--,contact,'unknown',--,day,'2'
8187,0.00522953198119831,0,,,,,,,,,
8188,0.008175211972687536,0,,,,,,,,,
8189,0.11525587258350574,0,,,,,,,,,
8190,0.007426362037503423,0,,,,,,,,,
8191,0.016720515778001686,0,,,,,,,,,
8192,0.008234565912099473,0,,,,,,,,,
8193,0.0048799621290709465,0,,,,,,,,,
8194,0.0014387206002402827,0,---,duration,'56',---,contact,'unknown',--,month,'jun'
8195,0.008332665079563047,0,,,,,,,,,
8196,0.005796459690283406,0,,,,,,,,,
8197,0.0061402366391024085,0,,,,,,,,,
8198,0.010058864460780548,0,,,,,,,,,
8199,0.005055210956668861,0,,,,,,,,,
8200,0.005481968068770732,0,,,,,,,,,
8201,0.003775799505074096,0,,,,,,,,,
8202,0.008483992293629053,0,,,,,,,,,
8203,0.010657031640525692,0,,,,,,,,,
8204,0.006592994887318447,0,,,,,,,,,
8205,0.0076437545589674895,0,,,,,,,,,
8206,0.007526835740350194,0,,,,,,,,,
8207,0.0013754913585344937,0,---,duration,'41',---,contact,'unknown',--,campaign,'5'
8208,0.0056344102692769855,0,,,,,,,,,
8209,0.058211874939801095,0,,,,,,,,,
8210,0.1358154948273802,0,,,,,,,,,
8211,0.022179900404701323,0,,,,,,,,,
8212,0.004077179662473478,0,,,,,,,,,
8213,0.3239104761703885,0,,,,,,,,,
8214,0.008152168329684227,0,,,,,,,,,
8215,0.004832313047334877,0,,,,,,,,,
8216,0.0021504337409310715,0,,,,,,,,,
8217,0.00791819747830836,0,,,,,,,,,
8218,0.5416759901723118,1,+++,duration,'555',--,contact,'unknown',++,balance,'-1129'
8219,0.006639122366556275,0,,,,,,,,,
8220,0.004897749756799746,0,,,,,,,,,
8221,0.005920434480504866,0,,,,,,,,,
8222,0.004998126473329575,0,,,,,,,,,
8223,0.00784811133830549,0,,,,,,,,,
8224,0.006736076275753356,0,,,,,,,,,
8225,0.006979557419476818,0,,,,,,,,,
8226,0.15124221354032838,0,,,,,,,,,
8227,0.008731547071562071,0,,,,,,,,,
8228,0.005293924594971616,0,,,,,,,,,
8229,0.0020239568531591643,0,,,,,,,,,
8230,0.006677061632972183,0,,,,,,,,,
8231,0.004397168289962229,0,,,,,,,,,
8232,0.0036817279927397065,0,,,,,,,,,
8233,0.005723811530481473,0,,,,,,,,,
8234,0.006944826527760719,0,,,,,,,,,
8235,0.004450851548951381,0,,,,,,,,,
8236,0.0022915631910344946,0,,,,,,,,,
8237,0.0034018483618634774,0,,,,,,,,,
8238,0.0004709288484806856,0,---,duration,'29',---,contact,'unknown',--,campaign,'32'
8239,0.004398936887754655,0,,,,,,,,,
8240,0.006763612821018982,0,,,,,,,,,
8241,0.13583524503874903,0,,,,,,,,,
8242,0.0014103852058145923,0,---,duration,'42',---,contact,'unknown',--,day,'2'
8243,0.003499217548453473,0,,,,,,,,,
8244,0.004358030117355687,0,,,,,,,,,
8245,0.019530121854801838,0,,,,,,,,,
8246,0.0027093139061418942,0,,,,,,,,,
8247,0.0029959088269151547,0,,,,,,,,,
8248,0.006539378536660918,0,,,,,,,,,
8249,0.005582149266146432,0,,,,,,,,,
8250,0.005637528188558859,0,,,,,,,,,
8251,0.003037422214555873,0,,,,,,,,,
8252,0.07622198555244383,0,,,,,,,,,
8253,0.006627182183685273,0,,,,,,,,,
8254,0.002957903255707679,0,,,,,,,,,
8255,0.005055221810770766,0,,,,,,,,,
8256,0.09706001896112997,0,,,,,,,,,
8257,0.0023974081330468684,0,,,,,,,,,
8258,0.0043159020215583115,0,,,,,,,,,
8259,0.008442826026434288,0,,,,,,,,,
8260,0.006148869420034298,0,,,,,,,,,
8261,0.00570106861153104,0,,,,,,,,,
8262,0.011431600628342767,0,,,,,,,,,
8263,0.006124245658652295,0,,,,,,,,,
8264,0.0038257884255240306,0,,,,,,,,,
8265,0.00116559065924521,0,---,duration,'56',---,contact,'unknown',--,month,'jun'
8266,0.0013802279744973259,0,---,duration,'32',---,contact,'unknown',--,month,'jun'
8267,0.30223378766455167,0,,,,,,,,,
8268,0.2524017789250975,0,,,,,,,,,
8269,0.006677795879637575,0,,,,,,,,,
8270,0.005682180573255057,0,,,,,,,,,
8271,0.013725505467825366,0,,,,,,,,,
8272,0.005764888119397892,0,,,,,,,,,
8273,0.001612785451452935,0,---,duration,'53',---,contact,'unknown',--,day,'2'
8274,0.016385982399024043,0,,,,,,,,,
8275,0.006549945425535362,0,,,,,,,,,
8276,0.14909476269466507,0,,,,,,,,,
8277,0.007130501468195893,0,,,,,,,,,
8278,0.005953025260939826,0,,,,,,,,,
8279,0.020557082200312875,0,,,,,,,,,
8280,0.0008908348645915693,0,---,duration,'20',---,contact,'unknown',--,campaign,'21'
8281,0.011201395657801034,0,,,,,,,,,
8282,0.009744006638122409,0,,,,,,,,,
8283,0.000851056994413298,0,---,duration,'18',---,contact,'unknown',--,day,'2'
8284,0.0269097969922455,0,,,,,,,,,
8285,0.28771204362556546,0,,,,,,,,,
8286,0.005930258648891002,0,,,,,,,,,
8287,0.005700348467312241,0,,,,,,,,,
8288,0.012008105899529053,0,,,,,,,,,
8289,0.005348635945951114,0,,,,,,,,,
8290,0.01660963452023973,0,,,,,,,,,
8291,0.005733280109046776,0,,,,,,,,,
8292,0.0037272315490934015,0,,,,,,,,,
8293,0.004958580803291263,0,,,,,,,,,
8294,0.003956900874501088,0,,,,,,,,,
8295,0.005256498080647169,0,,,,,,,,,
8296,0.005172008562206567,0,,,,,,,,,
8297,0.0030630541305390084,0,,,,,,,,,
8298,0.0014476111237314445,0,---,duration,'61',---,contact,'unknown',--,education,'unknown'
8299,0.22612986019167405,0,,,,,,,,,
8300,0.0018636330012778174,0,,,,,,,,,
8301,0.00287471391851299,0,,,,,,,,,
8302,0.12479611191161558,0,,,,,,,,,
8303,0.002444801851088976,0,,,,,,,,,
8304,0.007151013770389734,0,,,,,,,,,
8305,0.07317162458100868,0,,,,,,,,,
8306,0.005804606069219595,0,,,,,,,,,
8307,0.06746198738225095,0,,,,,,,,,
8308,0.45459624274184923,0,+++,duration,'1576',--,contact,'unknown',-,campaign,'3'
8309,0.002734641422145591,0,,,,,,,,,
8310,0.004501531142547722,0,,,,,,,,,
8311,0.003273114344430121,0,,,,,,,,,
8312,0.0031717484214416366,0,,,,,,,,,
8313,0.0023282895039869788,0,,,,,,,,,
8314,0.004664030100132089,0,,,,,,,,,
8315,0.002425594001124476,0,,,,,,,,,
8316,0.004739194340498791,0,,,,,,,,,
8317,0.0037120177510817707,0,,,,,,,,,
8318,0.0029917849015370676,0,,,,,,,,,
8319,0.008001920246273796,0,,,,,,,,,
8320,0.007057819398604506,0,,,,,,,,,
8321,0.0011072054463527143,0,---,duration,'58',---,contact,'unknown',--,campaign,'4'
8322,0.09175428211444772,0,,,,,,,,,
8323,0.001534808548161523,0,---,duration,'16',---,contact,'unknown',--,month,'jun'
8324,0.013537969676519322,0,,,,,,,,,
8325,0.02710735827091269,0,,,,,,,,,
8326,0.007764142675851979,0,,,,,,,,,
8327,0.007274237596784985,0,,,,,,,,,
8328,0.1952196744037573,0,,,,,,,,,
8329,0.004056248948700677,0,,,,,,,,,
8330,0.004622177916101249,0,,,,,,,,,
8331,0.0011213607343215299,0,---,duration,'43',---,contact,'unknown',--,month,'jun'
8332,0.011975121237304544,0,,,,,,,,,
8333,0.00931093381766285,0,,,,,,,,,
8334,0.002362028837871103,0,,,,,,,,,
8335,0.34831354118691527,0,,,,,,,,,
8336,0.0034432062094352763,0,,,,,,,,,
8337,0.003861953998618201,0,,,,,,,,,
8338,0.0009349754865432326,0,---,duration,'59',---,contact,'unknown',--,balance,'13'
8339,0.001403735224192626,0,---,duration,'20',---,contact,'unknown',--,month,'jun'
8340,0.2645961690969055,0,,,,,,,,,
8341,0.01255157715449179,0,,,,,,,,,
8342,0.003827213771686278,0,,,,,,,,,
8343,0.005838453490406958,0,,,,,,,,,
8344,0.5825241264828125,1,+++,duration,'707',--,contact,'unknown',++,age,'29'
8345,0.19140255959707583,0,,,,,,,,,
8346,0.007012780324513567,0,,,,,,,,,
8347,0.006540837286168063,0,,,,,,,,,
8348,0.003716425852279382,0,,,,,,,,,
8349,0.009337423105807712,0,,,,,,,,,
8350,0.0021349550180618047,0,,,,,,,,,
8351,0.015734150753918763,0,,,,,,,,,
8352,0.005129421838962243,0,,,,,,,,,
8353,0.0022419517742310615,0,,,,,,,,,
8354,0.002856805785973486,0,,,,,,,,,
8355,0.004276241280668132,0,,,,,,,,,
8356,0.008784111745124529,0,,,,,,,,,
8357,0.007823646400588859,0,,,,,,,,,
8358,0.00696383045986086,0,,,,,,,,,
8359,0.025275798875619288,0,,,,,,,,,
8360,0.0069106850681802815,0,,,,,,,,,
8361,0.008281547657074754,0,,,,,,,,,
8362,0.006054847093841964,0,,,,,,,,,
8363,0.0017728969196996551,0,---,duration,'20',---,contact,'unknown',--,month,'jun'
8364,0.006654633698597688,0,,,,,,,,,
8365,0.004607563344880473,0,,,,,,,,,
8366,0.0025100458444132765,0,,,,,,,,,
8367,0.00542192460411874,0,,,,,,,,,
8368,0.00419059325947404,0,,,,,,,,,
8369,0.005476653074056734,0,,,,,,,,,
8370,0.005087147232236144,0,,,,,,,,,
8371,0.004261490061246641,0,,,,,,,,,
8372,0.02949899295314531,0,,,,,,,,,
8373,0.007053825651734871,0,,,,,,,,,
8374,0.17886526952569334,0,,,,,,,,,
8375,0.0128917923244746,0,,,,,,,,,
8376,0.012574630907190422,0,,,,,,,,,
8377,0.004267266217239942,0,,,,,,,,,
8378,0.007447881992365101,0,,,,,,,,,
8379,0.007484885976499784,0,,,,,,,,,
8380,0.009652939634056487,0,,,,,,,,,
8381,0.005988882844349384,0,,,,,,,,,
8382,0.007701353127862425,0,,,,,,,,,
8383,0.5280512227750491,1,+++,duration,'1173',--,contact,'unknown',-,day,'3'
8384,0.0063793071472255936,0,,,,,,,,,
8385,0.09467956384079869,0,,,,,,,,,
8386,0.008641794791522208,0,,,,,,,,,
8387,0.0010660147538627378,0,---,duration,'46',---,contact,'unknown',--,day,'3'
8388,0.003358064474721532,0,,,,,,,,,
8389,0.007954062925645607,0,,,,,,,,,
8390,0.0014128089078716656,0,---,duration,'26',---,contact,'unknown',--,education,'unknown'
8391,0.024329204151933077,0,,,,,,,,,
8392,0.5410421443614032,1,+++,duration,'963',--,contact,'unknown',+,loan,'yes'
8393,0.0035609831283037797,0,,,,,,,,,
8394,0.007125476186586903,0,,,,,,,,,
8395,0.013740244319570598,0,,,,,,,,,
8396,0.011173242702802268,0,,,,,,,,,
8397,0.025701292450559153,0,,,,,,,,,
8398,0.009620831063877091,0,,,,,,,,,
8399,0.003552748943090889,0,,,,,,,,,
8400,0.45079074280535525,0,+++,duration,'953',--,contact,'unknown',--,day,'3'
8401,0.003805042332572817,0,,,,,,,,,
8402,0.003719398234556617,0,,,,,,,,,
8403,0.03474990416332563,0,,,,,,,,,
8404,0.011166153554777368,0,,,,,,,,,
8405,0.09907336352084302,0,,,,,,,,,
8406,0.008005134183813833,0,,,,,,,,,
8407,0.22040299569597818,0,,,,,,,,,
8408,0.006982566476676315,0,,,,,,,,,
8409,0.006605851180548433,0,,,,,,,,,
8410,0.004801505791358891,0,,,,,,,,,
8411,0.004907149665149564,0,,,,,,,,,
8412,0.0060551030199042285,0,,,,,,,,,
8413,0.002017510721130303,0,,,,,,,,,
8414,0.03267520422602756,0,,,,,,,,,
8415,0.008353248512798056,0,,,,,,,,,
8416,0.007723214698911405,0,,,,,,,,,
8417,0.0031628481375776452,0,,,,,,,,,
8418,0.0015013631767970689,0,---,duration,'43',---,contact,'unknown',--,day,'3'
8419,0.008260281376659101,0,,,,,,,,,
8420,0.12336669107864362,0,,,,,,,,,
8421,0.03217294664386257,0,,,,,,,,,
8422,0.002622045588724644,0,,,,,,,,,
8423,0.006811589520245031,0,,,,,,,,,
8424,0.001729514755795682,0,---,duration,'45',---,contact,'unknown',--,month,'jun'
8425,0.049659740684805054,0,,,,,,,,,
8426,0.013497312526940822,0,,,,,,,,,
8427,0.006116085454790181,0,,,,,,,,,
8428,0.012281098017708084,0,,,,,,,,,
8429,0.010030365769790835,0,,,,,,,,,
8430,0.019513132432926347,0,,,,,,,,,
8431,0.0023789455383461085,0,,,,,,,,,
8432,0.008570703434118952,0,,,,,,,,,
8433,0.010021224509626342,0,,,,,,,,,
8434,0.010479525202633157,0,,,,,,,,,
8435,0.0026829235541646103,0,,,,,,,,,
8436,0.007404982434348172,0,,,,,,,,,
8437,0.002456092290696227,0,,,,,,,,,
8438,0.013110620791459419,0,,,,,,,,,
8439,0.03511344151889071,0,,,,,,,,,
8440,0.0022048174476197347,0,,,,,,,,,
8441,0.004928364908645913,0,,,,,,,,,
8442,0.6927492771061026,1,+++,duration,'941',--,contact,'unknown',++,balance,'-754'
8443,0.0068410706542359825,0,,,,,,,,,
8444,0.0070506803070010966,0,,,,,,,,,
8445,0.008445341562625374,0,,,,,,,,,
8446,0.007678192333279892,0,,,,,,,,,
8447,0.013278349065012558,0,,,,,,,,,
8448,0.04513403679698053,0,,,,,,,,,
8449,0.009204423798977191,0,,,,,,,,,
8450,0.013199002458748813,0,,,,,,,,,
8451,0.012256731092529153,0,,,,,,,,,
8452,0.006902486487043521,0,,,,,,,,,
8453,0.004124666714948833,0,,,,,,,,,
8454,0.005160457897122757,0,,,,,,,,,
8455,0.2732758213146552,0,,,,,,,,,
8456,0.007236520602432333,0,,,,,,,,,
8457,0.0035547672016335535,0,,,,,,,,,
8458,0.006965648827398752,0,,,,,,,,,
8459,0.5687392872135706,1,+++,duration,'1025',--,contact,'unknown',++,day,'3'
8460,0.0020125869437179053,0,,,,,,,,,
8461,0.0011684447137552687,0,---,duration,'21',---,contact,'unknown',--,day,'3'
8462,0.004104305691464784,0,,,,,,,,,
8463,0.0019782112253994206,0,,,,,,,,,
8464,0.009523297660561807,0,,,,,,,,,
8465,0.009169805498904558,0,,,,,,,,,
8466,0.0037541503769292113,0,,,,,,,,,
8467,0.008309784136652999,0,,,,,,,,,
8468,0.0013471025571372918,0,---,duration,'23',---,contact,'unknown',--,month,'jun'
8469,0.0796955135615464,0,,,,,,,,,
8470,0.0015876672272753614,0,---,duration,'23',---,contact,'unknown',--,month,'jun'
8471,0.02391880948736993,0,,,,,,,,,
8472,0.008082056084667432,0,,,,,,,,,
8473,0.007710258055308304,0,,,,,,,,,
8474,0.012706287301950253,0,,,,,,,,,
8475,0.01032620776218139,0,,,,,,,,,
8476,0.0014037219138084622,0,---,duration,'25',---,contact,'unknown',--,day,'3'
8477,0.00574039156500423,0,,,,,,,,,
8478,0.013915102236620132,0,,,,,,,,,
8479,0.0035118323703412445,0,,,,,,,,,
8480,0.004960075731226661,0,,,,,,,,,
8481,0.01817583840101673,0,,,,,,,,,
8482,0.005365524162259255,0,,,,,,,,,
8483,0.003588793462097246,0,,,,,,,,,
8484,0.00983892120484176,0,,,,,,,,,
8485,0.003995763195395347,0,,,,,,,,,
8486,0.004702356131390943,0,,,,,,,,,
8487,0.006884037949285899,0,,,,,,,,,
8488,0.009083031828392664,0,,,,,,,,,
8489,0.5256660246509317,1,+++,duration,'732',--,contact,'unknown',++,age,'27'
8490,0.015337145947006118,0,,,,,,,,,
8491,0.01101721163605745,0,,,,,,,,,
8492,0.0018913448570934623,0,,,,,,,,,
8493,0.010245260286539529,0,,,,,,,,,
8494,0.026946442638179045,0,,,,,,,,,
8495,0.014009022801390885,0,,,,,,,,,
8496,0.0013001692962040187,0,---,duration,'32',---,contact,'unknown',--,balance,'11'
8497,0.00857818392194785,0,,,,,,,,,
8498,0.01342164445330876,0,,,,,,,,,
8499,0.010120008902654153,0,,,,,,,,,
8500,0.006594652100870465,0,,,,,,,,,
8501,0.005265605531621292,0,,,,,,,,,
8502,0.041311586943967804,0,,,,,,,,,
8503,0.003087919151905974,0,,,,,,,,,
8504,0.007558008208808804,0,,,,,,,,,
8505,0.37015603513299833,0,,,,,,,,,
8506,0.005891421197490519,0,,,,,,,,,
8507,0.037354943829703106,0,,,,,,,,,
8508,0.006147878985002166,0,,,,,,,,,
8509,0.00682974989899398,0,,,,,,,,,
8510,0.05291068007255067,0,,,,,,,,,
8511,0.003927408798807401,0,,,,,,,,,
8512,0.0057296570556608735,0,,,,,,,,,
8513,0.004998802444381624,0,,,,,,,,,
8514,0.04322014765643118,0,,,,,,,,,
8515,0.008816122926061962,0,,,,,,,,,
8516,0.2498597020299062,0,,,,,,,,,
8517,0.002546479964215634,0,,,,,,,,,
8518,0.006061122786191449,0,,,,,,,,,
8519,0.007676766746476606,0,,,,,,,,,
8520,0.012987471765499543,0,,,,,,,,,
8521,0.007509553756308236,0,,,,,,,,,
8522,0.5665270117427407,1,+++,duration,'1045',--,contact,'unknown',+,balance,'278'
8523,0.00882768485653319,0,,,,,,,,,
8524,0.005415997939696105,0,,,,,,,,,
8525,0.0042023065894716,0,,,,,,,,,
8526,0.004454389081879366,0,,,,,,,,,
8527,0.19314970836626394,0,,,,,,,,,
8528,0.18325278680353815,0,,,,,,,,,
8529,0.009714083036568621,0,,,,,,,,,
8530,0.008724520069718187,0,,,,,,,,,
8531,0.008257269648506666,0,,,,,,,,,
8532,0.3389848962534475,0,,,,,,,,,
8533,0.1847419444947645,0,,,,,,,,,
8534,0.013817556919569082,0,,,,,,,,,
8535,0.010685017767273102,0,,,,,,,,,
8536,0.010351664544174145,0,,,,,,,,,
8537,0.006360758021833686,0,,,,,,,,,
8538,0.009551175914878762,0,,,,,,,,,
8539,0.010846819172737783,0,,,,,,,,,
8540,0.009509630653467415,0,,,,,,,,,
8541,0.0044590003633965215,0,,,,,,,,,
8542,0.15241588938300474,0,,,,,,,,,
8543,0.0030829236431737126,0,,,,,,,,,
8544,0.22752880185012778,0,,,,,,,,,
8545,0.013131493286826357,0,,,,,,,,,
8546,0.0895844390014197,0,,,,,,,,,
8547,0.0008580574652433631,0,---,duration,'35',---,contact,'unknown',--,campaign,'32'
8548,0.0018367341062707906,0,,,,,,,,,
8549,0.0046504009570726085,0,,,,,,,,,
8550,0.0031295760805679813,0,,,,,,,,,
8551,0.0024865468589147207,0,,,,,,,,,
8552,0.004177581281628348,0,,,,,,,,,
8553,0.005040836020471118,0,,,,,,,,,
8554,0.004038348379766352,0,,,,,,,,,
8555,0.009463052753533574,0,,,,,,,,,
8556,0.009086283199881943,0,,,,,,,,,
8557,0.00168045688289992,0,---,duration,'43',---,contact,'unknown',++,marital,'single'
8558,0.0054309876263691345,0,,,,,,,,,
8559,0.4076416270168445,0,,,,,,,,,
8560,0.004418051729879079,0,,,,,,,,,
8561,0.009144944284744359,0,,,,,,,,,
8562,0.006986357307096387,0,,,,,,,,,
8563,0.008665102509261478,0,,,,,,,,,
8564,0.3823913880637857,0,,,,,,,,,
8565,0.002163206689093085,0,,,,,,,,,
8566,0.010422514434449673,0,,,,,,,,,
8567,0.0058605495820633026,0,,,,,,,,,
8568,0.008096020589950258,0,,,,,,,,,
8569,0.006922605413276316,0,,,,,,,,,
8570,0.20883243529970952,0,,,,,,,,,
8571,0.006742697118727402,0,,,,,,,,,
8572,0.6977132452006243,1,+++,duration,'2456',--,contact,'unknown',++,marital,'divorced'
8573,0.002185588910398087,0,,,,,,,,,
8574,0.0037578815311619653,0,,,,,,,,,
8575,0.0029241782900208796,0,,,,,,,,,
8576,0.002621589623768787,0,,,,,,,,,
8577,0.006455571337278939,0,,,,,,,,,
8578,0.006175758814205729,0,,,,,,,,,
8579,0.008203119487396476,0,,,,,,,,,
8580,0.20289374310028815,0,,,,,,,,,
8581,0.004859582998758122,0,,,,,,,,,
8582,0.004221524961782573,0,,,,,,,,,
8583,0.001709559920545865,0,---,contact,'unknown',--,duration,'179',--,education,'primary'
8584,0.005780086456271052,0,,,,,,,,,
8585,0.0030288737578964002,0,,,,,,,,,
8586,0.00767186532395738,0,,,,,,,,,
8587,0.0010725346896975903,0,---,duration,'50',---,contact,'unknown',--,balance,'0'
8588,0.006238000658019003,0,,,,,,,,,
8589,0.004023295196383488,0,,,,,,,,,
8590,0.007888613489431965,0,,,,,,,,,
8591,0.007526730092816952,0,,,,,,,,,
8592,0.07915384521019204,0,,,,,,,,,
8593,0.0046459610741630365,0,,,,,,,,,
8594,0.011287285505577562,0,,,,,,,,,
8595,0.017125582126176396,0,,,,,,,,,
8596,0.02077692295813433,0,,,,,,,,,
8597,0.01338357326692782,0,,,,,,,,,
8598,0.19387734714162264,0,,,,,,,,,
8599,0.005884198353976017,0,,,,,,,,,
8600,0.0015533096124675197,0,---,duration,'51',---,contact,'unknown',++,day,'3'
8601,0.007700189193730646,0,,,,,,,,,
8602,0.0017576309720815759,0,---,duration,'25',---,contact,'unknown',--,month,'jun'
8603,0.3171569270830844,0,,,,,,,,,
8604,0.0028596847619427263,0,,,,,,,,,
8605,0.005421866612100541,0,,,,,,,,,
8606,0.0041364598191038,0,,,,,,,,,
8607,0.002227578029592467,0,,,,,,,,,
8608,0.005366059067766363,0,,,,,,,,,
8609,0.014724656821295673,0,,,,,,,,,
8610,0.005495670903322551,0,,,,,,,,,
8611,0.005649878490092213,0,,,,,,,,,
8612,0.003257844817236207,0,,,,,,,,,
8613,0.005792670959423112,0,,,,,,,,,
8614,0.05429159239060156,0,,,,,,,,,
8615,0.009761983148226946,0,,,,,,,,,
8616,0.009439779351064144,0,,,,,,,,,
8617,0.0108442893088134,0,,,,,,,,,
8618,0.004496397650329552,0,,,,,,,,,
8619,0.39789271477442156,0,,,,,,,,,
8620,0.029141442665629774,0,,,,,,,,,
8621,0.000855240284246985,0,---,duration,'14',--,contact,'unknown',--,campaign,'21'
8622,0.3052946709932318,0,,,,,,,,,
8623,0.0035837111954754473,0,,,,,,,,,
8624,0.008940624417002342,0,,,,,,,,,
8625,0.01569540807720364,0,,,,,,,,,
8626,0.003363338306590351,0,,,,,,,,,
8627,0.005460983998681621,0,,,,,,,,,
8628,0.7167595306410475,1,+++,duration,'1259',--,contact,'unknown',+,age,'45'
8629,0.018722281084396563,0,,,,,,,,,
8630,0.006863247259179057,0,,,,,,,,,
8631,0.004426909684191864,0,,,,,,,,,
8632,0.0034143585390324213,0,,,,,,,,,
8633,0.002212644578584757,0,,,,,,,,,
8634,0.004145966763176617,0,,,,,,,,,
8635,0.0027566263700645583,0,,,,,,,,,
8636,0.05244212518696441,0,,,,,,,,,
8637,0.003135386020345894,0,,,,,,,,,
8638,0.016584156616151164,0,,,,,,,,,
8639,0.004985946870305829,0,,,,,,,,,
8640,0.03061974995700185,0,,,,,,,,,
8641,0.000827614709848065,0,---,duration,'11',---,contact,'unknown',--,campaign,'18'
8642,0.009862999185003265,0,,,,,,,,,
8643,0.011989777461705797,0,,,,,,,,,
8644,0.0016612860306817346,0,---,duration,'58',---,contact,'unknown',--,housing,'yes'
8645,0.007929748125698797,0,,,,,,,,,
8646,0.6081207704018903,1,+++,duration,'1363',--,contact,'unknown',-,marital,'married'
8647,0.006344571824441605,0,,,,,,,,,
8648,0.16165310797665017,0,,,,,,,,,
8649,0.5437328518690611,1,+++,duration,'1030',--,contact,'unknown',-,day,'3'
8650,0.004265849176574566,0,,,,,,,,,
8651,0.006674364402770692,0,,,,,,,,,
8652,0.0016324606346141651,0,---,duration,'56',--,contact,'unknown',--,campaign,'12'
8653,0.004802033267635978,0,,,,,,,,,
8654,0.006408428830262747,0,,,,,,,,,
8655,0.009613942792997265,0,,,,,,,,,
8656,0.0052462122708008966,0,,,,,,,,,
8657,0.0013166423365383883,0,---,duration,'59',---,contact,'unknown',--,month,'jun'
8658,0.002262620991374934,0,,,,,,,,,
8659,0.07163840678307082,0,,,,,,,,,
8660,0.006735313953111091,0,,,,,,,,,
8661,0.003660661643970676,0,,,,,,,,,
8662,0.0036492717013371103,0,,,,,,,,,
8663,0.009065412425932898,0,,,,,,,,,
8664,0.014604924841042916,0,,,,,,,,,
8665,0.013658324252941917,0,,,,,,,,,
8666,0.007462893314395929,0,,,,,,,,,
8667,0.008655915627001002,0,,,,,,,,,
8668,0.0055099880813769715,0,,,,,,,,,
8669,0.007695276659672235,0,,,,,,,,,
8670,0.004542229751667816,0,,,,,,,,,
8671,0.006211141807907262,0,,,,,,,,,
8672,0.005915369617732492,0,,,,,,,,,
8673,0.002821313025778251,0,,,,,,,,,
8674,0.10999852340993607,0,,,,,,,,,
8675,0.011012564312380829,0,,,,,,,,,
8676,0.018564449577838624,0,,,,,,,,,
8677,0.003958458847191975,0,,,,,,,,,
8678,0.18831464634565262,0,,,,,,,,,
8679,0.00530647685608579,0,,,,,,,,,
8680,0.006660720785913408,0,,,,,,,,,
8681,0.009827833909545227,0,,,,,,,,,
8682,0.02770379482521386,0,,,,,,,,,
8683,0.0069369051357078,0,,,,,,,,,
8684,0.004616580836765918,0,,,,,,,,,
8685,0.0010948558845175354,0,---,duration,'19',---,contact,'unknown',--,month,'jun'
8686,0.14580445044704796,0,,,,,,,,,
8687,0.010426350829337518,0,,,,,,,,,
8688,0.002145299648896923,0,,,,,,,,,
8689,0.0035717381521359567,0,,,,,,,,,
8690,0.00842330258338479,0,,,,,,,,,
8691,0.11668873866669262,0,,,,,,,,,
8692,0.003816494116029654,0,,,,,,,,,
8693,0.004057544809357306,0,,,,,,,,,
8694,0.0031500312164134472,0,,,,,,,,,
8695,0.01291715556667972,0,,,,,,,,,
8696,0.6204100376252986,1,+++,duration,'1516',--,contact,'unknown',-,day,'3'
8697,0.002336865583775403,0,,,,,,,,,
8698,0.002584974609766299,0,,,,,,,,,
8699,0.0015662560626062822,0,---,duration,'25',--,contact,'unknown',--,campaign,'16'
8700,0.0050185810374644025,0,,,,,,,,,
8701,0.010543035820984438,0,,,,,,,,,
8702,0.00454607966226438,0,,,,,,,,,
8703,0.006939227893113115,0,,,,,,,,,
8704,0.0051925595716664835,0,,,,,,,,,
8705,0.004214295140603608,0,,,,,,,,,
8706,0.6376234379423642,1,+++,duration,'1336',--,contact,'unknown',-,day,'3'
8707,0.005706713571779616,0,,,,,,,,,
8708,0.4180238586752443,0,,,,,,,,,
8709,0.03486855116527582,0,,,,,,,,,
8710,0.001820096528392894,0,,,,,,,,,
8711,0.005809599863181259,0,,,,,,,,,
8712,0.14784421633844042,0,,,,,,,,,
8713,0.0021822364544125963,0,,,,,,,,,
8714,0.005557826505051597,0,,,,,,,,,
8715,0.009125739101597695,0,,,,,,,,,
8716,0.014144954849010639,0,,,,,,,,,
