row_id,Prediction,Explanation 1 Strength,Explanation 1 Feature,Explanation 1 Value,Explanation 2 Strength,Explanation 2 Feature,Explanation 2 Value,Explanation 3 Strength,Explanation 3 Feature,Explanation 3 Value
2416,4.976832793745944,,,,,,,,,
2417,9.653629322191346,,,,,,,,,
2418,104.32062225742592,+++,is_overnight_shipping,'1',++,avg_trnx_amount_per_item,'93.64937696',++,email_domain,'outlook.com'
2419,4.476061579330222,,,,,,,,,
2420,2.9612105735645162,,,,,,,,,
2421,1.126650587846483,,,,,,,,,
2422,1.5271875300546263,,,,,,,,,
2423,3.569064398956056,,,,,,,,,
2424,0.69902250410976,,,,,,,,,
2425,1.819303228975669,,,,,,,,,
2426,1.0788362967689895,,,,,,,,,
2427,0.7025124086818222,,,,,,,,,
2428,343.59976950918815,+++,is_overnight_shipping,'1',++,avg_trnx_amount_per_item,'182.7896424',++,number_items,'5'
2429,3.8537136479528615,,,,,,,,,
2430,22.34202301899906,,,,,,,,,
2431,4.781120705921134,,,,,,,,,
2432,0.5739797935256926,,,,,,,,,
2433,0.9391827894055697,,,,,,,,,
2434,2.559327786019596,,,,,,,,,
2435,55.030043314640345,+++,is_overnight_shipping,'1',++,avg_trnx_amount_per_item,'181.4560589',++,avs_response_code,'A'
2436,22.32226604262933,,,,,,,,,
2437,3.55696560894729,,,,,,,,,
2438,0.07079695648828772,---,avg_trnx_amount_per_item,'12.74773661',--,email_domain,'gmail.com',--,is_overnight_shipping,'0'
2439,0.5898685729124369,,,,,,,,,
2440,9.652665419831665,,,,,,,,,
2441,13.645780582097226,,,,,,,,,
2442,11.183299496326113,,,,,,,,,
2443,0.5772786255619768,,,,,,,,,
2444,3.0353388799059338,,,,,,,,,
2445,101.60664288521355,+++,is_overnight_shipping,'1',++,avg_trnx_amount_per_item,'93.59979284',++,email_domain,'outlook.com'
2446,77.66901207896058,+++,is_overnight_shipping,'1',++,avg_trnx_amount_per_item,'98.42074394',++,is_IP_address_masked,'1'
2447,0.28096715162781255,---,avg_trnx_amount_per_item,'4.341330887',--,is_overnight_shipping,'0',--,email_on_file,'1'
2448,0.17476698187361106,--,number_items,'1',--,email_domain,'gmail.com',--,cookie_is_seen_before,'1'
2449,2.208882136538985,,,,,,,,,
2450,21.48555645998802,,,,,,,,,
2451,1.1192594570156686,,,,,,,,,
2452,31.055616092475805,,,,,,,,,
2453,260.42885678164134,+++,is_overnight_shipping,'1',++,avs_response_code,'A',++,email_domain,'yahoo.com'
2454,1.3763999054333846,,,,,,,,,
2455,2.2746440841418525,,,,,,,,,
2456,1.960302475121241,,,,,,,,,
2457,2.017065817725732,,,,,,,,,
2458,10.769183798426644,,,,,,,,,
2459,22.450984672559912,,,,,,,,,
2460,2.7163719396543087,,,,,,,,,
2461,7.260452288271295,,,,,,,,,
2462,196.26877625446326,+++,is_overnight_shipping,'1',++,avg_trnx_amount_per_item,'149.1885844',++,email_domain,'outlook.com'
2463,1.43498805417597,,,,,,,,,
2464,2.739291455772483,,,,,,,,,
2465,2.1999849775380156,,,,,,,,,
2466,6.199643619669187,,,,,,,,,
2467,12.26762957557106,,,,,,,,,
2468,2.393902893955765,,,,,,,,,
2469,2.35884007723007,,,,,,,,,
2470,0.43036537229483085,---,avg_trnx_amount_per_item,'17.86361035',--,is_promo_code_used,'1',--,Zipcode,'80020'
2471,0.771457588035397,,,,,,,,,
2472,2.2996680869467125,,,,,,,,,
2473,0.46329388074308797,,,,,,,,,
2474,12.12444323233227,,,,,,,,,
2475,0.6611617481001972,,,,,,,,,
2476,0.21721101265662146,---,avg_trnx_amount_per_item,'2.2183535780000003',++,payment_network,'Amex',--,email_domain,'gmail.com'
2477,16.106897853528285,,,,,,,,,
2478,3.5178360147175805,,,,,,,,,
2479,68.25960782357795,+++,is_overnight_shipping,'1',++,number_items,'5',--,Zipcode,'80403'
2480,2.857028149446419,,,,,,,,,
2481,2.7179282622698815,,,,,,,,,
2482,2.5716703973284964,,,,,,,,,
2483,197.29011476839537,+++,is_overnight_shipping,'1',++,avg_trnx_amount_per_item,'180.8073212',++,payment_network,'Amex'
2484,88.31321672613281,+++,is_overnight_shipping,'1',++,email_domain,'yahoo.com',--,payment_network,'Discover'
2485,0.19182641761566485,---,avg_trnx_amount_per_item,'2.754798435',--,email_domain,'att.net',++,payment_network,'Amex'
2486,2.4154866814074847,,,,,,,,,
2487,3.803540154466796,,,,,,,,,
2488,0.8364091257261587,,,,,,,,,
2489,1.716693951035319,,,,,,,,,
2490,6.026242983881939,,,,,,,,,
2491,3.0277901828938623,,,,,,,,,
2492,20.21340524049255,,,,,,,,,
2493,61.24220492109039,+++,is_overnight_shipping,'1',--,avg_trnx_amount_per_item,'25.11360616',++,is_IP_address_masked,'1'
2494,8.10712508906295,,,,,,,,,
2495,2.6926071246857535,,,,,,,,,
2496,42.69081942467564,+++,is_overnight_shipping,'1',++,number_items,'4',--,payment_network,'Mastercard'
2497,0.9298000817282049,,,,,,,,,
2498,11.376607928262848,,,,,,,,,
2499,70.75807302387703,+++,is_overnight_shipping,'1',++,email_domain,'yahoo.com',++,session_length_in_mins,'5'
2500,0.2846290758674245,---,number_items,'1',--,avg_trnx_amount_per_item,'26.98257056',--,is_overnight_shipping,'0'
2501,2.2890659726135043,,,,,,,,,
2502,1.7393152835457755,,,,,,,,,
2503,1.5481559750385125,,,,,,,,,
2504,15.85935608085401,,,,,,,,,
2505,10.422753242319358,,,,,,,,,
2506,0.39238342920751346,---,email_domain,'att.net',--,is_overnight_shipping,'0',--,email_on_file,'1'
2507,10.519729513149445,,,,,,,,,
2508,0.4575532715134854,,,,,,,,,
2509,2.233209502554012,,,,,,,,,
2510,0.663107508149157,,,,,,,,,
2511,0.22122078293600467,---,number_items,'1',--,avg_trnx_amount_per_item,'28.39485575',--,is_overnight_shipping,'0'
2512,0.6651090744302672,,,,,,,,,
2513,0.22091517676106306,---,avg_trnx_amount_per_item,'21.29374785',--,number_items,'1',++,number_session_from_IP_past_24hr,'5'
2514,3.6424059996755638,,,,,,,,,
2515,0.7191676227265233,,,,,,,,,
2516,13.611291566698783,,,,,,,,,
2517,2.7220796654228123,,,,,,,,,
2518,3.833225703980995,,,,,,,,,
2519,26.601129539544623,,,,,,,,,
2520,0.28672351074596614,---,email_domain,'gmail.com',--,is_overnight_shipping,'0',--,avg_trnx_amount_per_item,'39.6720999'
2521,86.94654376673729,+++,is_overnight_shipping,'1',++,avg_trnx_amount_per_item,'184.44424',++,number_items,'4'
2522,9.972938294917821,,,,,,,,,
2523,100.73130131157323,+++,is_overnight_shipping,'1',++,payment_network,'Amex',++,number_items,'6'
2524,4.447036804899046,,,,,,,,,
2525,0.11697870534671682,--,avg_trnx_amount_per_item,'20.78267755',--,is_promo_code_used,'1',--,number_items,'1'
2526,0.29137048008585026,---,avg_trnx_amount_per_item,'12.53431213',--,number_items,'1',++,email_domain,'yahoo.com'
2527,5.3269365460965075,,,,,,,,,
2528,76.43326570525214,+++,is_overnight_shipping,'1',+++,avg_trnx_amount_per_item,'171.64668769999997',++,email_domain,'yopmail.com'
2529,7.620893325636377,,,,,,,,,
2530,3.1312830513258327,,,,,,,,,
2531,1.567312349742372,,,,,,,,,
2532,0.7196364867263418,,,,,,,,,
2533,4.877152184794277,,,,,,,,,
2534,0.22956456247369417,---,avg_trnx_amount_per_item,'4.424146821',--,is_overnight_shipping,'0',--,number_session_from_IP_past_24hr,'1'
2535,0.5577484130543006,,,,,,,,,
2536,4.303668661741005,,,,,,,,,
2537,1.6900640471653174,,,,,,,,,
2538,0.793832646769537,,,,,,,,,
2539,12.980945423447219,,,,,,,,,
2540,1.0090158403901808,,,,,,,,,
2541,0.7892053010530874,,,,,,,,,
2542,16.6912878590678,,,,,,,,,
2543,47.599228715157174,++,avg_trnx_amount_per_item,'138.153684',++,avs_response_code,'A',--,email_domain,'gmail.com'
2544,1.6052927522145044,,,,,,,,,
2545,1.8292621869287,,,,,,,,,
2546,24.144953120941906,,,,,,,,,
2547,0.3728117067579892,--,email_domain,'gmail.com',--,is_overnight_shipping,'0',--,email_on_file,'1'
2548,0.8623182745458964,,,,,,,,,
2549,11.669938585019043,,,,,,,,,
2550,91.67387112450962,++,avg_trnx_amount_per_item,'115.01769740000002',++,is_IP_address_masked,'1',++,number_items,'5'
2551,10.215742615124821,,,,,,,,,
2552,3.821062713522186,,,,,,,,,
2553,0.43623298684386946,---,email_domain,'att.net',--,is_overnight_shipping,'0',++,avg_trnx_amount_per_item,'104.697151'
2554,3.774151250792951,,,,,,,,,
2555,0.01616848820994337,--,avg_trnx_amount_per_item,'19.37301529',--,cookie_is_seen_before,'1',--,number_items,'1'
2556,9.63250464466481,,,,,,,,,
2557,7.005868718987976,,,,,,,,,
2558,1.4287195235444472,,,,,,,,,
2559,31.08791231844961,,,,,,,,,
2560,3.36741376596557,,,,,,,,,
2561,10.092091962864387,,,,,,,,,
2562,140.86258836430258,+++,is_overnight_shipping,'1',++,payment_network,'Amex',++,avg_trnx_amount_per_item,'113.4135646'
2563,1.2208124370966664,,,,,,,,,
2564,3.294148444913396,,,,,,,,,
2565,5.253753999955207,,,,,,,,,
2566,0.03675119080090361,---,email_domain,'att.net',--,number_items,'1',--,is_promo_code_used,'1'
2567,23.470987191723186,,,,,,,,,
2568,11.890965187521132,,,,,,,,,
2569,22.333388562367773,,,,,,,,,
2570,17.793298376298956,,,,,,,,,
2571,10.514683291271531,,,,,,,,,
2572,6.637779333523357,,,,,,,,,
2573,22.941220681415462,,,,,,,,,
2574,2.0791874876429035,,,,,,,,,
2575,6.583404656950542,,,,,,,,,
2576,92.41496481199002,+++,is_overnight_shipping,'1',++,number_items,'6',++,avg_trnx_amount_per_item,'91.6825986'
2577,3.4952819900836247,,,,,,,,,
2578,0.2911453339921683,--,avg_trnx_amount_per_item,'27.44496453',--,cookie_is_seen_before,'1',--,email_domain,'gmail.com'
2579,7.908264590706346,,,,,,,,,
2580,9.57560981241755,,,,,,,,,
2581,11.905170695029582,,,,,,,,,
2582,0.13215431022037652,--,avg_trnx_amount_per_item,'24.91183963',--,is_overnight_shipping,'0',--,email_domain,'gmail.com'
2583,16.449424217233265,,,,,,,,,
2584,1.2864557530693477,,,,,,,,,
2585,18.653212932972647,,,,,,,,,
2586,1.8106487287341322,,,,,,,,,
2587,6.2281770980619715,,,,,,,,,
2588,4.568415031470248,,,,,,,,,
2589,33.09208762510271,,,,,,,,,
2590,2.424946278106058,,,,,,,,,
2591,1.6477058428548348,,,,,,,,,
2592,0.4912733946288108,,,,,,,,,
2593,0.10195024966738474,--,avg_trnx_amount_per_item,'26.404697',--,email_domain,'gmail.com',--,is_overnight_shipping,'0'
2594,65.19857163748057,+++,is_overnight_shipping,'1',++,payment_network,'Amex',--,email_domain,'gmail.com'
2595,2.266594421053379,,,,,,,,,
2596,1.6383745714549913,,,,,,,,,
2597,1.0245896905305756,,,,,,,,,
2598,0.22588043812483768,---,avg_trnx_amount_per_item,'11.12949526',++,number_items,'5',--,is_overnight_shipping,'0'
2599,1.7150233482021717,,,,,,,,,
2600,3.122060644471933,,,,,,,,,
2601,11.12114021615669,,,,,,,,,
2602,1.2735866110208078,,,,,,,,,
2603,78.15156933656401,+++,is_overnight_shipping,'1',++,email_domain,'yahoo.com',++,number_items,'4'
2604,20.107697794592756,,,,,,,,,
2605,1.033748093586974,,,,,,,,,
2606,5.181278893782327,,,,,,,,,
2607,11.284052595810035,,,,,,,,,
2608,57.849446720522344,+++,is_overnight_shipping,'1',--,avg_trnx_amount_per_item,'23.2091599',++,payment_network,'Amex'
2609,1.511708509685858,,,,,,,,,
2610,41.55300001723859,++,number_items,'6',++,email_domain,'outlook.com',++,avg_trnx_amount_per_item,'91.03473218'
2611,7.144374347050237,,,,,,,,,
2612,271.1832157682841,+++,is_overnight_shipping,'1',++,payment_network,'Amex',++,number_items,'5'
2613,5.628255597318454,,,,,,,,,
2614,0.3034435148033715,---,avg_trnx_amount_per_item,'11.90553064',--,is_overnight_shipping,'0',--,email_domain,'gmail.com'
2615,0.6258585537356484,,,,,,,,,
2616,2.5027336352990157,,,,,,,,,
2617,17.79885726786159,,,,,,,,,
2618,133.42911302786848,+++,is_overnight_shipping,'1',++,avg_trnx_amount_per_item,'139.9495726',++,is_IP_address_masked,'1'
2619,11.251621964401723,,,,,,,,,
2620,0.36130087959081264,---,number_items,'1',--,is_promo_code_used,'1',--,is_overnight_shipping,'0'
2621,0.9864349446629731,,,,,,,,,
2622,0.8072364299322294,,,,,,,,,
2623,2.2938932399152727,,,,,,,,,
2624,5.510787074247307,,,,,,,,,
2625,34.06970433514726,,,,,,,,,
2626,18.791861165472778,,,,,,,,,
2627,4.683586716441372,,,,,,,,,
2628,1.5575053058612855,,,,,,,,,
2629,1.2138228625783125,,,,,,,,,
2630,1.1884069066195135,,,,,,,,,
2631,5.160578480318527,,,,,,,,,
2632,5.044447358213237,,,,,,,,,
2633,32.155466102156915,,,,,,,,,
2634,2.512154620190928,,,,,,,,,
2635,0.3390872782729672,---,is_overnight_shipping,'0',++,number_items,'4',--,email_on_file,'1'
2636,130.0979669479829,+++,is_overnight_shipping,'1',++,number_items,'6',--,payment_network,'Mastercard'
2637,4.881052695209904,,,,,,,,,
2638,4.24798385498622,,,,,,,,,
2639,3.463378503499855,,,,,,,,,
2640,4.044805372767628,,,,,,,,,
2641,0.0944210674312726,---,avg_trnx_amount_per_item,'5.009712135',--,email_domain,'gmail.com',--,is_overnight_shipping,'0'
2642,74.14382730558812,++,avg_trnx_amount_per_item,'126.721275',++,avs_response_code,'A',++,email_domain,'yahoo.com'
2643,6.320792568064927,,,,,,,,,
2644,0.6948908988841743,,,,,,,,,
2645,86.75946099145636,+++,is_overnight_shipping,'1',--,number_items,'1',++,avs_response_code,'A'
2646,3.0494387531330376,,,,,,,,,
2647,0.09712734337647838,---,avg_trnx_amount_per_item,'15.15189706',--,number_items,'1',--,is_overnight_shipping,'0'
2648,6.637806827480016,,,,,,,,,
2649,1.5316865550192018,,,,,,,,,
2650,160.0408340809249,+++,is_overnight_shipping,'1',++,payment_network,'Amex',--,cookie_is_seen_before,'1'
2651,2.1183773125869636,,,,,,,,,
2652,7.374908018478121,,,,,,,,,
2653,6.384938744684608,,,,,,,,,
2654,16.357348173904057,,,,,,,,,
2655,0.5894285630071804,,,,,,,,,
2656,16.679632478719025,,,,,,,,,
2657,87.80192223883432,+++,is_overnight_shipping,'1',++,payment_network,'Amex',++,avs_response_code,'A'
2658,5.191280539765043,,,,,,,,,
2659,1.9223116748262206,,,,,,,,,
2660,36.26540668279472,,,,,,,,,
2661,0.2177460481363834,---,avg_trnx_amount_per_item,'15.87829156',--,number_items,'1',++,is_IP_address_masked,'1'
2662,0.6622864299860933,,,,,,,,,
2663,13.928131902070705,,,,,,,,,
2664,57.165756371441276,+++,is_overnight_shipping,'1',++,payment_network,'Amex',--,avg_trnx_amount_per_item,'31.32662852'
2665,1.4871574100868414,,,,,,,,,
2666,2.7840809664522426,,,,,,,,,
2667,2.4374844237645767,,,,,,,,,
2668,5.518040467488665,,,,,,,,,
2669,133.40460831839627,++,avg_trnx_amount_per_item,'127.5793632',++,is_IP_address_masked,'1',++,avs_response_code,'A'
2670,0.4039696909882316,--,cookie_is_seen_before,'1',--,is_overnight_shipping,'0',--,email_domain,'gmail.com'
2671,268.19928932377326,+++,is_overnight_shipping,'1',++,avs_response_code,'A',++,email_domain,'yahoo.com'
2672,1.3017099070508447,,,,,,,,,
2673,0.1804077756599057,---,email_domain,'att.net',++,avg_trnx_amount_per_item,'142.1601178',--,number_items,'1'
2674,32.649498142112385,,,,,,,,,
2675,11.333897884537686,,,,,,,,,
2676,0.19218541561735042,---,avg_trnx_amount_per_item,'9.836292052000001',--,is_promo_code_used,'1',++,number_items,'5'
2677,0.7756246737547116,,,,,,,,,
2678,0.15294471742444776,---,avg_trnx_amount_per_item,'19.4563813',--,email_domain,'gmail.com',--,is_overnight_shipping,'0'
2679,145.9784371249319,+++,is_overnight_shipping,'1',++,payment_network,'Amex',++,email_domain,'yahoo.com'
2680,68.53004029952021,+++,is_overnight_shipping,'1',++,avg_trnx_amount_per_item,'171.21316430000005',--,email_domain,'gmail.com'
2681,0.9846284279513384,,,,,,,,,
2682,4.168366871432929,,,,,,,,,
2683,0.3109988465837389,---,avg_trnx_amount_per_item,'2.074779735',++,payment_network,'Amex',--,number_items,'1'
2684,34.91210813988754,,,,,,,,,
2685,43.487399022401405,++,avg_trnx_amount_per_item,'132.5784719',++,avs_response_code,'A',++,is_IP_address_masked,'1'
2686,190.81068495602588,+++,is_overnight_shipping,'1',++,avg_trnx_amount_per_item,'141.0241382',--,payment_network,'Mastercard'
2687,7.364694235292113,,,,,,,,,
2688,42.30791607777887,+++,avs_response_code,'A',++,dist_ip_to_home_zip,'108.9344493',++,payment_network,'Diners Club'
2689,0.6117424939143437,,,,,,,,,
2690,0.8381985562123984,,,,,,,,,
2691,1.2095883990610496,,,,,,,,,
2692,38.18652881408594,,,,,,,,,
2693,0.8508047797141775,,,,,,,,,
2694,14.39986312713182,,,,,,,,,
2695,3.0999547600895014,,,,,,,,,
2696,0.6478057052633488,,,,,,,,,
2697,0.08284598324111156,---,avg_trnx_amount_per_item,'18.02873469',--,number_items,'1',--,email_domain,'gmail.com'
2698,0.09796732540800057,--,cookie_is_seen_before,'1',--,is_promo_code_used,'1',--,is_overnight_shipping,'0'
2699,2.549494282927999,,,,,,,,,
2700,16.86418728339171,,,,,,,,,
2701,11.170511445442859,,,,,,,,,
2702,11.948770035803053,,,,,,,,,
2703,1.7189097837085312,,,,,,,,,
2704,0.6169150251175052,,,,,,,,,
2705,1.2079423780204284,,,,,,,,,
2706,21.151663160218774,,,,,,,,,
2707,8.110269344939871,,,,,,,,,
2708,0.587053284398501,,,,,,,,,
2709,18.31308135148665,,,,,,,,,
2710,4.25241826945417,,,,,,,,,
2711,0.23254456010187055,--,number_items,'1',--,is_overnight_shipping,'0',--,Zipcode,'79316'
2712,18.397107131284418,,,,,,,,,
2713,71.56970866666225,+++,payment_network,'Amex',++,email_domain,'yahoo.com',++,number_items,'4'
2714,2.48521848266081,,,,,,,,,
2715,16.424338266891194,,,,,,,,,
2716,2.110153240985604,,,,,,,,,
2717,1.5899214984913308,,,,,,,,,
2718,4.541292064278395,,,,,,,,,
2719,20.25502320714397,,,,,,,,,
2720,1.6012783492042975,,,,,,,,,
2721,1.863017904375798,,,,,,,,,
2722,0.5083659855376905,,,,,,,,,
2723,0.7501369888997013,,,,,,,,,
2724,1.355089867280841,,,,,,,,,
2725,1.5792293784285503,,,,,,,,,
2726,11.934750996067823,,,,,,,,,
2727,0.22848341321941987,---,avg_trnx_amount_per_item,'13.84239536',--,email_domain,'gmail.com',--,is_overnight_shipping,'0'
2728,21.955361563567436,,,,,,,,,
2729,8.903962570620802,,,,,,,,,
2730,19.281634106613343,,,,,,,,,
2731,0.6657761618881195,,,,,,,,,
2732,0.05590995930523692,--,cookie_is_seen_before,'1',--,avg_trnx_amount_per_item,'28.13768232',--,is_overnight_shipping,'0'
2733,0.08259336329707703,--,number_items,'1',--,email_domain,'gmail.com',--,is_overnight_shipping,'0'
2734,1.086401535256736,,,,,,,,,
2735,0.07670482043499133,---,avg_trnx_amount_per_item,'17.88935554',---,email_domain,'att.net',--,is_overnight_shipping,'0'
2736,2.544403912236149,,,,,,,,,
2737,14.18117649564522,,,,,,,,,
2738,19.943529002080595,,,,,,,,,
2739,2.630863605095778,,,,,,,,,
2740,0.5467239926725136,,,,,,,,,
2741,16.893394383450637,,,,,,,,,
2742,4.06378665366338,,,,,,,,,
2743,3.0977667044143633,,,,,,,,,
2744,1.0378816170524938,,,,,,,,,
2745,0.2514769193830823,---,number_items,'1',--,email_domain,'gmail.com',--,is_overnight_shipping,'0'
2746,1.1711440450538395,,,,,,,,,
2747,3.819223054994293,,,,,,,,,
2748,17.645012638667826,,,,,,,,,
2749,1.4547627364887947,,,,,,,,,
2750,1.3011130473764447,,,,,,,,,
2751,5.589381575621841,,,,,,,,,
2752,7.67121482643199,,,,,,,,,
2753,0.30448121254441973,++,number_items,'5',--,email_domain,'gmail.com',--,is_overnight_shipping,'0'
2754,13.11681588598967,,,,,,,,,
2755,69.1198574656393,+++,is_overnight_shipping,'1',++,email_domain,'yahoo.com',++,avg_trnx_amount_per_item,'82.01422159'
2756,7.598318621600472,,,,,,,,,
2757,3.9499303915795054,,,,,,,,,
2758,1.2229829182538756,,,,,,,,,
2759,14.417680968569416,,,,,,,,,
2760,8.398001154013413,,,,,,,,,
2761,21.99364599750785,,,,,,,,,
2762,0.4363398455763254,---,avg_trnx_amount_per_item,'20.8707909',--,is_overnight_shipping,'0',--,Zipcode,'85016'
2763,40.45651714510788,+++,is_overnight_shipping,'1',++,email_domain,'yahoo.com',--,email_on_file,'1'
2764,0.3657828699714738,--,avg_trnx_amount_per_item,'25.43318507',--,cookie_is_seen_before,'1',--,is_overnight_shipping,'0'
2765,22.23996496257768,,,,,,,,,
2766,0.16920256059204544,---,avg_trnx_amount_per_item,'9.189708781',--,is_overnight_shipping,'0',--,number_items,'2'
2767,9.374755574434367,,,,,,,,,
2768,4.531996871154372,,,,,,,,,
2769,17.52871477437299,,,,,,,,,
2770,2.0282847405898994,,,,,,,,,
2771,1.2195944625156774,,,,,,,,,
2772,2.4599843464242435,,,,,,,,,
2773,0.12412995798850465,---,avg_trnx_amount_per_item,'17.23258943',--,email_domain,'gmail.com',--,is_overnight_shipping,'0'
2774,158.8042838116507,+++,is_overnight_shipping,'1',++,number_items,'5',++,is_phone_valid,'0'
2775,43.29730487658465,+++,payment_network,'Amex',++,number_items,'5',++,email_domain,'yahoo.com'
2776,0.2228290839615705,---,avg_trnx_amount_per_item,'3.2302815060000003',++,payment_network,'Amex',--,is_overnight_shipping,'0'
2777,3.114781938223275,,,,,,,,,
2778,22.22603358500518,,,,,,,,,
2779,8.502638174511006,,,,,,,,,
2780,1.5569324807431217,,,,,,,,,
2781,86.08225262042572,+++,is_overnight_shipping,'1',--,number_items,'1',++,avg_trnx_amount_per_item,'86.52730383'
2782,6.126234055831482,,,,,,,,,
2783,1.340476326076603,,,,,,,,,
2784,4.075405246682814,,,,,,,,,
2785,3.0568458724207743,,,,,,,,,
2786,0.7800128161657414,,,,,,,,,
2787,10.852512541135141,,,,,,,,,
2788,17.471538475644294,,,,,,,,,
2789,18.578904859284595,,,,,,,,,
2790,4.046170129337864,,,,,,,,,
2791,0.37358703472855687,---,avg_trnx_amount_per_item,'16.3168773',--,email_domain,'gmail.com',--,is_overnight_shipping,'0'
2792,7.616031931183968,,,,,,,,,
2793,21.069444051610322,,,,,,,,,
2794,3.820850898334038,,,,,,,,,
2795,9.986344496940005,,,,,,,,,
2796,47.42276133538811,++,avg_trnx_amount_per_item,'129.4920166',++,payment_network,'Amex',++,is_phone_valid,'0'
2797,1.8237269007538308,,,,,,,,,
2798,0.1930168502927848,---,avg_trnx_amount_per_item,'22.68525241',--,email_domain,'gmail.com',--,is_overnight_shipping,'0'
2799,0.17307778692569695,---,avg_trnx_amount_per_item,'20.82379919',--,number_items,'1',--,is_overnight_shipping,'0'
2800,13.594935906482933,,,,,,,,,
2801,26.791792247059444,,,,,,,,,
2802,11.33229340534186,,,,,,,,,
2803,0.8777788993629414,,,,,,,,,
2804,9.477049524366059,,,,,,,,,
2805,4.952816793275682,,,,,,,,,
2806,24.86508277608086,,,,,,,,,
2807,19.693234259460137,,,,,,,,,
2808,3.642805074513254,,,,,,,,,
2809,0.3220937500529078,---,email_domain,'att.net',--,is_promo_code_used,'1',--,is_overnight_shipping,'0'
2810,0.44553397141086054,---,avg_trnx_amount_per_item,'14.28276598',--,is_overnight_shipping,'0',--,payment_network,'Mastercard'
2811,1.3974097174440985,,,,,,,,,
2812,2.909198263412199,,,,,,,,,
2813,1.8563174569538239,,,,,,,,,
2814,21.876284613291027,,,,,,,,,
2815,0.11372374153092053,---,avg_trnx_amount_per_item,'13.13903916',--,email_domain,'gmail.com',--,is_overnight_shipping,'0'
2816,1.3300084520360702,,,,,,,,,
2817,27.288286718889285,,,,,,,,,
2818,11.835122454073655,,,,,,,,,
2819,2.230248681140784,,,,,,,,,
2820,1.7252559228207278,,,,,,,,,
2821,3.8657836521056215,,,,,,,,,
2822,156.71958354854988,+++,is_overnight_shipping,'1',++,avg_trnx_amount_per_item,'175.6957779',++,payment_network,'Amex'
2823,1.3545377421873441,,,,,,,,,
2824,157.84263273130716,+++,is_overnight_shipping,'1',++,avg_trnx_amount_per_item,'132.5686632',++,is_phone_valid,'0'
2825,44.65870372494676,++,avs_response_code,'A',++,number_items,'6',--,payment_network,'Mastercard'
2826,1.378723581204333,,,,,,,,,
2827,20.622189921495334,,,,,,,,,
2828,73.2341888196386,++,avs_response_code,'A',++,is_phone_valid,'0',++,avg_trnx_amount_per_item,'113.9998696'
2829,3.148847793119092,,,,,,,,,
2830,0.09136725192802236,--,avg_trnx_amount_per_item,'25.9518883',--,is_promo_code_used,'1',--,is_overnight_shipping,'0'
2831,1.116298652743108,,,,,,,,,
2832,45.14251029493401,+++,is_overnight_shipping,'1',+++,avg_trnx_amount_per_item,'256.1880279',--,is_promo_code_used,'1'
2833,1.637470156990274,,,,,,,,,
2834,0.861098644948449,,,,,,,,,
2835,83.05459145259698,++,payment_network,'Amex',++,number_items,'5',++,avg_trnx_amount_per_item,'109.0726529'
2836,0.551959296815969,,,,,,,,,
2837,63.39853322599938,+++,is_overnight_shipping,'1',++,payment_network,'Amex',--,cookie_is_seen_before,'1'
2838,0.30759219434153534,--,is_overnight_shipping,'0',--,email_domain,'gmail.com',--,avg_trnx_amount_per_item,'35.665330299999994'
2839,0.7333264831161582,,,,,,,,,
2840,0.4222395461423969,---,is_promo_code_used,'1',--,is_overnight_shipping,'0',--,email_on_file,'1'
2841,84.66096293567104,+++,is_overnight_shipping,'1',++,payment_network,'Amex',++,number_items,'5'
2842,0.28278262538065746,---,avg_trnx_amount_per_item,'21.53309855',++,avs_response_code,'A',--,is_promo_code_used,'1'
2843,1.1140969085502876,,,,,,,,,
2844,11.440719103561786,,,,,,,,,
2845,5.380037773120147,,,,,,,,,
2846,5.330350603717233,,,,,,,,,
2847,14.079251860233182,,,,,,,,,
2848,1.8987958893505004,,,,,,,,,
2849,37.82932988996482,,,,,,,,,
2850,0.8375482027278541,,,,,,,,,
2851,0.37962115397641644,---,email_domain,'gmail.com',--,is_overnight_shipping,'0',--,number_items,'2'
2852,3.6422161055672224,,,,,,,,,
2853,3.924598286127859,,,,,,,,,
2854,114.31293146378094,+++,avg_trnx_amount_per_item,'443.4869539',++,payment_network,'Amex',++,email_domain,'yahoo.com'
2855,1.2513714598313377,,,,,,,,,
2856,4.889146650735072,,,,,,,,,
2857,2.684024168629377,,,,,,,,,
2858,17.927583927424067,,,,,,,,,
2859,25.083679975664513,,,,,,,,,
2860,1.8697258879992023,,,,,,,,,
2861,3.3102572047420065,,,,,,,,,
2862,0.3866535903511019,+++,payment_network,'Amex',--,is_overnight_shipping,'0',--,avg_trnx_amount_per_item,'27.8942523'
2863,1.51240409728349,,,,,,,,,
2864,1.5596301007986964,,,,,,,,,
2865,1.837864282690817,,,,,,,,,
2866,15.437578542766751,,,,,,,,,
2867,1.3933911601776063,,,,,,,,,
2868,1.551355207811046,,,,,,,,,
2869,191.88945921458404,+++,is_overnight_shipping,'1',++,email_domain,'yahoo.com',++,avg_trnx_amount_per_item,'77.42861490000001'
2870,112.84691468659196,+++,is_overnight_shipping,'1',++,payment_network,'Amex',++,avs_response_code,'A'
2871,6.468722731640567,,,,,,,,,
2872,0.987467787398096,,,,,,,,,
2873,5.107237878031609,,,,,,,,,
2874,0.9899802690166047,,,,,,,,,
2875,14.9059585405919,,,,,,,,,
